Time,NumOfPeople,Optical Flow
2024-05-16 16:08:09,12,1.3310316
2024-05-16 16:08:09,14,0.9794221
2024-05-16 16:08:09,12,0.99978966
2024-05-16 16:08:10,12,0.71110827
2024-05-16 16:08:10,14,0.9587132
2024-05-16 16:08:10,14,0.8842801
2024-05-16 16:08:11,11,1.0086746
2024-05-16 16:08:11,14,1.6361731
2024-05-16 16:08:11,14,0.90112203
2024-05-16 16:08:12,12,0.77220136
2024-05-16 16:08:12,12,1.7665497
2024-05-16 16:08:12,13,1.162963
2024-05-16 16:08:12,13,0.9548241
2024-05-16 16:08:13,12,0.9636949
2024-05-16 16:08:13,11,1.1609155
2024-05-16 16:08:13,14,0.9607
2024-05-16 16:08:14,15,2.1447723
2024-05-16 16:08:14,14,1.4838172
2024-05-16 16:08:14,15,2.4245787
2024-05-16 16:08:15,12,1.4070657
2024-05-16 16:08:15,13,1.8359778
2024-05-16 16:08:15,14,1.6420608
2024-05-16 16:08:15,17,2.3419857
2024-05-16 16:08:16,15,2.1314213
2024-05-16 16:08:16,12,2.2142646
2024-05-16 16:08:16,14,3.2992892
2024-05-16 16:08:17,16,1.9251194
2024-05-16 16:08:17,11,2.2662425
2024-05-16 16:08:17,8,2.7412214
2024-05-16 16:08:18,15,1.7827693
2024-05-16 16:08:18,12,1.0434096
2024-05-16 16:08:18,13,1.3405929
2024-05-16 16:08:18,14,1.8537105
2024-05-16 16:08:19,11,2.4132655
2024-05-16 16:08:19,15,1.9689054
2024-05-16 16:08:19,15,2.5896018
2024-05-16 16:08:20,13,1.5968853
2024-05-16 16:08:20,15,3.5678618
2024-05-16 16:08:20,13,2.9218252
2024-05-16 16:08:21,14,4.056327
2024-05-16 16:08:21,18,3.8119197
2024-05-16 16:08:21,17,1.5810236
2024-05-16 16:08:21,14,2.4121835
2024-05-16 16:08:22,12,3.2935688
2024-05-16 16:08:22,13,3.7282882
2024-05-16 16:08:22,9,2.6936924
2024-05-16 16:08:23,10,2.5852716
2024-05-16 16:08:23,13,1.737958
2024-05-16 16:08:23,13,0.89801586
2024-05-16 16:08:23,15,1.00253
2024-05-16 16:08:24,12,0.7816981
2024-05-16 16:08:24,15,0.6273526
2024-05-16 16:08:24,11,0.7602237
2024-05-16 16:08:25,14,1.0794337
2024-05-16 16:08:25,10,0.94370645
2024-05-16 16:08:25,6,1.2510917
2024-05-16 16:08:26,10,0.8383829
2024-05-16 16:08:26,15,1.4952925
2024-05-16 16:08:26,15,1.3381969
2024-05-16 16:08:26,15,1.4013749
2024-05-16 16:08:27,16,0.88419545
2024-05-16 16:08:27,16,1.3193526
2024-05-16 16:08:27,18,1.2910622
2024-05-16 16:08:28,19,1.1468556
2024-05-16 16:08:28,16,0.9407732
2024-05-16 16:08:28,19,1.0806794
2024-05-16 16:08:28,16,0.9001721
2024-05-16 16:08:29,16,0.88437295
2024-05-16 16:08:29,18,1.214848
2024-05-16 16:08:29,14,1.05658
2024-05-16 16:08:30,14,2.0793617
2024-05-16 16:08:30,20,1.6783623
